id_tra,idbin,idcategoria,idcomercio,fecha,monto
TX3577,601001,C,COM002,2024-01-22,301.65
TX3578,352801,I,COM001,2024-06-27,218.77
TX3579,510000,C,COM003,2024-01-11,436.87
TX3580,601001,C,COM004,2024-02-16,401.49
TX3581,601001,I,COM005,2024-06-11,994.32
TX3582,352801,C,COM001,2024-01-09,87.62
TX3583,510001,I,COM002,2024-02-21,173.86
TX3584,601001,C,COM004,2024-05-04,851.73
TX3585,400001,I,COM002,2024-06-30,272.54
TX3586,352800,I,COM003,2024-06-27,798.32
TX3587,352800,C,COM004,2024-02-02,594.5
TX3588,510001,C,COM004,2024-01-10,668.13
TX3589,510000,C,COM004,2024-04-07,172.5
TX3590,352801,I,COM003,2024-06-21,103.49
TX3591,352801,I,COM004,2024-06-13,716.55
TX3592,510001,I,COM001,2024-06-23,257.5
TX3593,510000,A,COM004,2024-01-19,199.95
TX3594,400001,C,COM005,2024-04-05,392.69
TX3595,510000,C,COM002,2024-05-08,573.08
TX3596,601000,I,COM005,2024-02-03,401.64
TX3597,400001,I,COM004,2024-03-01,98.48
TX3598,352800,C,COM005,2024-04-06,597.32
TX3599,352800,I,COM003,2024-02-04,233.9
TX3600,352800,C,COM005,2024-06-17,826.2
TX3601,510001,C,COM003,2024-01-05,649.7
TX3602,601001,C,COM003,2024-02-23,68.3
TX3603,400001,I,COM001,2024-06-02,842.41
TX3604,510001,I,COM002,2024-03-26,171.43
TX3605,510001,I,COM004,2024-06-01,695.78
TX3606,352801,A,COM004,2024-02-14,995.88
TX3607,352801,C,COM003,2024-04-24,370.03
TX3608,510001,I,COM001,2024-05-09,245.17
TX3609,400000,I,COM004,2024-03-09,268.76
TX3610,352800,C,COM005,2024-05-06,236.88
TX3611,400001,C,COM003,2024-05-08,153.37
TX3612,400000,C,COM003,2024-06-13,804.88
TX3613,510001,C,COM001,2024-04-03,632.88
TX3614,400000,I,COM003,2024-03-25,324.66
TX3615,510000,C,COM003,2024-04-22,833.76
TX3616,510000,I,COM005,2024-05-01,15.13
TX3617,352800,I,COM001,2024-03-22,363.13
TX3618,400000,I,COM001,2024-03-26,485.62
TX3619,352800,I,COM005,2024-06-19,994.03
TX3620,400001,C,COM005,2024-05-08,675.24
TX3621,400000,I,COM005,2024-03-24,23.67
TX3622,352801,C,COM002,2024-04-18,883.35
TX3623,510000,C,COM004,2024-05-31,840.14
TX3624,352800,I,COM005,2024-02-01,381.72
TX3625,510000,A,COM003,2024-04-27,818.67
TX3626,400001,C,COM002,2024-01-03,313.49
TX3627,400000,C,COM001,2024-02-24,842.44
TX3628,400001,C,COM001,2024-05-02,50.64
TX3629,352800,A,COM001,2024-04-13,744.83
TX3630,510001,C,COM001,2024-04-14,698.7
TX3631,601000,C,COM002,2024-04-18,221.14
TX3632,352801,C,COM004,2024-04-09,888.91
TX3633,510000,A,COM004,2024-04-09,738.58
TX3634,400001,I,COM002,2024-02-15,155.22
TX3635,400001,C,COM003,2024-05-14,906.32
TX3636,400001,C,COM003,2024-02-16,374.09
TX3637,510001,I,COM005,2024-02-11,532.62
TX3638,510001,I,COM002,2024-03-13,350.04
TX3639,352801,I,COM001,2024-03-02,884.46
TX3640,400001,I,COM005,2024-02-15,729.22
TX3641,352800,C,COM005,2024-05-09,194.47
TX3642,352801,C,COM001,2024-01-14,55.19
TX3643,352801,C,COM001,2024-05-04,127.37
TX3644,352801,I,COM004,2024-01-29,615.55
TX3645,601000,I,COM004,2024-06-18,968.28
TX3646,601000,C,COM002,2024-04-27,236.82
TX3647,400001,I,COM005,2024-02-27,809.76
TX3648,601000,I,COM005,2024-02-29,166.63
TX3649,352800,A,COM005,2024-06-07,108.69
TX3650,352800,C,COM005,2024-05-04,220.84
TX3651,400001,I,COM002,2024-02-26,257.71
TX3652,400001,C,COM001,2024-01-22,878.34
TX3653,400000,I,COM005,2024-02-11,618.75
TX3654,510000,C,COM004,2024-02-27,821.78
TX3655,400001,I,COM004,2024-03-09,919.3
TX3656,400000,C,COM004,2024-01-24,813.71
TX3657,510001,I,COM001,2024-06-11,968.06
TX3658,601001,I,COM005,2024-06-11,604.41
TX3659,400001,I,COM003,2024-01-09,550.75
TX3660,601001,C,COM001,2024-02-01,968.4
TX3661,400000,C,COM003,2024-04-04,835.13
TX3662,601001,I,COM003,2024-03-01,131.34
TX3663,400000,A,COM003,2024-06-13,58.4
TX3664,601000,C,COM002,2024-04-09,411.6
TX3665,352800,I,COM004,2024-01-07,640.61
TX3666,601001,C,COM004,2024-02-10,155.15
TX3667,352801,C,COM005,2024-05-29,233.41
TX3668,352800,C,COM004,2024-04-02,190.25
TX3669,510000,C,COM002,2024-01-02,583.28
TX3670,400000,I,COM004,2024-01-15,570.52
TX3671,352801,C,COM003,2024-05-19,475.97
TX3672,510001,C,COM001,2024-04-06,72.98
TX3673,352800,I,COM002,2024-06-03,853.82
TX3674,352800,C,COM003,2024-05-16,338.43
TX3675,352800,A,COM002,2024-03-21,813.03
TX3676,400001,I,COM004,2024-03-07,987.11
TX3677,510001,C,COM004,2024-05-07,136.18
TX3678,352801,I,COM003,2024-06-26,966.72
TX3679,352800,C,COM004,2024-04-22,267.8
TX3680,510001,C,COM003,2024-01-19,627.35
TX3681,510001,C,COM003,2024-01-08,288.29
TX3682,400001,C,COM002,2024-02-02,110.78
TX3683,510001,C,COM002,2024-05-04,763.51
TX3684,510001,I,COM001,2024-03-02,961.42
TX3685,352800,I,COM001,2024-06-10,693.82
TX3686,601000,C,COM004,2024-05-21,942.78
TX3687,510000,A,COM004,2024-04-09,11.55
TX3688,352800,C,COM001,2024-04-18,284.65
TX3689,510001,I,COM002,2024-01-31,567.46
TX3690,352801,C,COM001,2024-04-26,19.43
TX3691,400000,I,COM003,2024-06-29,386.16
TX3692,400000,I,COM001,2024-06-22,467.02
TX3693,400000,C,COM005,2024-06-21,913.49
TX3694,352801,C,COM002,2024-04-02,279.01
TX3695,400000,A,COM003,2024-05-09,132.94
TX3696,510001,I,COM004,2024-02-16,878.86
TX3697,352801,C,COM002,2024-02-29,901.3
TX3698,510000,C,COM001,2024-05-01,330.07
TX3699,352800,I,COM001,2024-03-08,921.22
TX3700,400000,I,COM004,2024-01-11,872.91
TX3701,601001,C,COM003,2024-01-27,152.67
TX3702,510001,C,COM003,2024-05-03,571.36
TX3703,510001,C,COM004,2024-04-28,948.24
TX3704,510001,I,COM001,2024-02-29,879.27
TX3705,352800,I,COM004,2024-02-14,407.0
TX3706,601000,I,COM003,2024-03-13,113.1
TX3707,510001,I,COM005,2024-06-29,465.74
TX3708,352801,C,COM005,2024-02-23,570.58
TX3709,510000,I,COM004,2024-03-06,863.22
TX3710,400001,I,COM002,2024-06-08,29.6
TX3711,352801,C,COM002,2024-03-06,562.2
TX3712,510000,I,COM003,2024-02-05,227.66
TX3713,352800,I,COM002,2024-02-17,504.08
TX3714,400001,C,COM002,2024-05-09,499.59
TX3715,510001,C,COM005,2024-04-11,146.77
TX3716,352800,I,COM003,2024-06-20,322.77
TX3717,400000,I,COM001,2024-03-23,979.78
TX3718,510000,I,COM001,2024-02-29,772.64
TX3719,510000,C,COM001,2024-02-20,713.24
TX3720,400001,I,COM001,2024-03-02,544.64
TX3721,352801,I,COM004,2024-06-05,691.66
TX3722,400001,C,COM001,2024-04-20,145.93
TX3723,601001,I,COM004,2024-03-01,263.6
TX3724,400001,C,COM005,2024-05-12,689.48
TX3725,352801,C,COM002,2024-05-01,49.48
TX3726,601000,A,COM005,2024-06-23,853.29
TX3727,400000,I,COM004,2024-06-25,46.25
TX3728,601001,C,COM005,2024-05-06,350.7
TX3729,352801,I,COM005,2024-03-24,818.75
TX3730,510000,C,COM002,2024-05-04,155.81
TX3731,601000,I,COM005,2024-01-30,681.5
TX3732,400001,I,COM003,2024-06-22,486.44
TX3733,510000,I,COM004,2024-03-18,355.39
TX3734,601000,C,COM004,2024-04-21,197.97
TX3735,400001,C,COM004,2024-01-15,485.49
TX3736,601000,C,COM001,2024-01-11,398.91
TX3737,510000,C,COM004,2024-05-21,229.48
TX3738,400000,I,COM003,2024-03-11,857.16
TX3739,352801,I,COM004,2024-04-23,211.72
TX3740,400000,I,COM001,2024-02-16,313.42
TX3741,400000,C,COM002,2024-04-26,318.3
TX3742,352800,I,COM002,2024-06-05,530.37
TX3743,352801,I,COM001,2024-05-05,223.99
TX3744,601000,C,COM001,2024-03-08,720.85
TX3745,510000,C,COM003,2024-02-09,209.58
TX3746,352800,C,COM005,2024-05-24,764.38
TX3747,352801,I,COM003,2024-05-17,408.15
TX3748,352801,C,COM002,2024-05-19,138.18
TX3749,601000,A,COM005,2024-04-21,381.64
TX3750,601001,C,COM005,2024-05-23,29.04
TX3751,352801,I,COM001,2024-03-26,802.34
TX3752,400000,I,COM001,2024-06-07,887.29
TX3753,601001,I,COM002,2024-02-06,89.14
TX3754,400001,C,COM004,2024-04-14,26.85
TX3755,510001,I,COM005,2024-01-23,587.53
TX3756,352801,I,COM003,2024-06-04,638.23
TX3757,352800,I,COM001,2024-06-22,312.33
TX3758,510000,C,COM002,2024-01-14,118.34
TX3759,510001,I,COM002,2024-03-30,32.3
TX3760,400001,I,COM001,2024-06-09,678.04
TX3761,601000,C,COM002,2024-05-29,71.1
TX3762,352801,I,COM005,2024-02-01,623.46
TX3763,400000,C,COM003,2024-05-27,279.49
TX3764,510001,I,COM004,2024-06-26,769.84
TX3765,400000,C,COM002,2024-05-17,661.05
TX3766,510000,I,COM001,2024-06-04,582.79
TX3767,601000,C,COM002,2024-05-31,644.99
TX3768,352800,I,COM002,2024-03-09,411.99
TX3769,400000,I,COM003,2024-06-18,584.19
TX3770,601000,I,COM003,2024-06-07,138.8
TX3771,400000,I,COM005,2024-02-23,351.73
TX3772,400001,A,COM002,2024-04-25,595.54
TX3773,510000,I,COM005,2024-02-03,23.28
TX3774,352801,C,COM002,2024-01-18,830.98
TX3775,400000,C,COM003,2024-05-02,935.66
TX3776,510000,I,COM005,2024-05-06,664.84
TX3777,601001,I,COM005,2024-03-01,763.69
TX3778,352800,C,COM001,2024-05-23,527.43
TX3779,352801,C,COM003,2024-01-09,674.12
TX3780,601000,C,COM002,2024-04-04,802.23
TX3781,601000,I,COM005,2024-06-25,653.85
TX3782,352801,I,COM003,2024-06-12,657.52
TX3783,601000,C,COM005,2024-04-26,216.19
TX3784,400000,C,COM001,2024-05-27,715.08
TX3785,352800,I,COM002,2024-03-31,837.91
TX3786,601001,C,COM002,2024-04-13,591.06
TX3787,510000,I,COM002,2024-06-29,978.5
TX3788,400001,I,COM001,2024-06-07,495.11
TX3789,400001,C,COM004,2024-04-28,515.37
TX3790,400001,A,COM004,2024-04-13,979.28
TX3791,400000,I,COM004,2024-01-02,411.28
TX3792,510001,I,COM004,2024-06-17,986.18
TX3793,510001,C,COM003,2024-04-11,778.68
TX3794,400000,A,COM005,2024-01-24,428.03
TX3795,601000,I,COM001,2024-06-23,846.42
TX3796,400001,C,COM004,2024-02-25,746.3
TX3797,510001,I,COM001,2024-05-20,417.7
TX3798,601000,I,COM004,2024-02-26,573.54
TX3799,352800,C,COM003,2024-05-11,584.06
TX3800,510001,I,COM004,2024-01-26,922.22
TX3801,352801,C,COM001,2024-01-02,348.4
TX3802,601000,I,COM002,2024-03-10,861.19
TX3803,352801,I,COM005,2024-06-07,694.29
TX3804,400000,I,COM003,2024-06-08,19.05
TX3805,601001,I,COM004,2024-06-28,854.74
TX3806,400001,I,COM004,2024-06-21,993.59
TX3807,400001,A,COM004,2024-01-22,510.03
TX3808,400001,I,COM001,2024-06-21,449.82
TX3809,510001,C,COM005,2024-01-17,613.54
TX3810,352801,A,COM002,2024-05-15,516.02
TX3811,510000,C,COM001,2024-04-22,617.42
TX3812,510000,I,COM004,2024-06-10,15.63
TX3813,601000,C,COM004,2024-05-22,669.8
TX3814,400000,A,COM001,2024-03-21,129.1
TX3815,510000,C,COM001,2024-01-12,793.96
TX3816,352800,C,COM005,2024-04-30,176.85
TX3817,601000,A,COM002,2024-03-19,91.35
TX3818,601001,C,COM005,2024-05-06,188.85
TX3819,601001,I,COM001,2024-03-08,362.06
TX3820,601000,C,COM005,2024-03-08,739.12
TX3821,510000,C,COM003,2024-05-10,498.34
TX3822,352801,I,COM002,2024-05-15,87.18
TX3823,352800,I,COM004,2024-06-28,816.37
TX3824,601001,C,COM005,2024-04-20,690.22
TX3825,601000,C,COM002,2024-03-18,768.79
TX3826,510000,I,COM003,2024-06-10,123.85
TX3827,510001,C,COM001,2024-04-24,870.25
TX3828,510000,I,COM003,2024-04-25,447.58
TX3829,601000,I,COM004,2024-03-13,169.49
TX3830,601001,I,COM005,2024-02-08,710.76
TX3831,601001,C,COM003,2024-05-20,440.78
TX3832,601001,I,COM001,2024-02-20,542.89
TX3833,352800,I,COM004,2024-05-31,263.84
TX3834,400001,I,COM004,2024-03-13,426.45
TX3835,400000,I,COM001,2024-06-27,920.03
TX3836,510000,I,COM002,2024-06-02,441.71
TX3837,510000,I,COM003,2024-03-28,969.75
TX3838,352801,A,COM002,2024-02-11,312.27
TX3839,510000,C,COM004,2024-05-18,574.49
TX3840,400000,I,COM003,2024-03-28,811.1
TX3841,352801,I,COM003,2024-03-26,238.8
TX3842,400000,I,COM001,2024-06-05,824.93
TX3843,400000,I,COM002,2024-02-25,601.82
TX3844,510001,I,COM004,2024-06-15,644.4
TX3845,601001,C,COM002,2024-05-10,302.4
TX3846,400000,C,COM004,2024-01-29,572.34
TX3847,601001,C,COM002,2024-01-01,78.05
TX3848,352800,C,COM005,2024-06-11,245.45
TX3849,510001,I,COM002,2024-06-13,411.52
TX3850,510000,C,COM003,2024-04-08,610.88
TX3851,400001,C,COM004,2024-04-09,56.76
TX3852,352800,I,COM002,2024-03-05,645.37
TX3853,510001,C,COM002,2024-05-24,299.01
TX3854,400001,C,COM003,2024-05-25,871.71
TX3855,400000,C,COM002,2024-05-03,753.58
TX3856,400000,C,COM001,2024-01-22,840.16
TX3857,352800,A,COM001,2024-05-31,131.67
TX3858,352801,I,COM004,2024-06-19,891.76
TX3859,352800,C,COM002,2024-05-20,532.62
TX3860,400001,I,COM005,2024-04-12,835.71
TX3861,510001,C,COM005,2024-05-21,431.76
TX3862,510000,C,COM003,2024-02-03,431.34
TX3863,352800,I,COM003,2024-03-16,407.38
TX3864,352801,C,COM004,2024-01-09,683.98
TX3865,510001,C,COM005,2024-05-13,324.62
TX3866,352801,C,COM005,2024-03-18,284.4
TX3867,601001,C,COM003,2024-02-17,228.21
TX3868,400001,C,COM002,2024-01-28,729.17
TX3869,510001,I,COM004,2024-06-24,513.84
TX3870,400001,C,COM002,2024-01-04,269.24
TX3871,510000,I,COM001,2024-02-18,14.19
TX3872,601001,I,COM001,2024-04-06,616.3
TX3873,601000,I,COM005,2024-03-15,673.65
TX3874,510000,C,COM005,2024-05-20,109.67
TX3875,352801,I,COM002,2024-03-14,456.75
TX3876,510001,C,COM001,2024-05-30,950.86
TX3877,510001,I,COM001,2024-06-06,456.45
TX3878,352800,I,COM003,2024-02-13,62.68
TX3879,601001,C,COM005,2024-04-09,597.15
TX3880,352801,C,COM004,2024-04-03,103.77
TX3881,601000,I,COM001,2024-02-23,228.66
TX3882,601000,I,COM001,2024-01-04,245.95
TX3883,400000,I,COM004,2024-06-10,388.67
TX3884,510001,A,COM001,2024-02-27,609.9
TX3885,352800,C,COM002,2024-03-09,902.04
TX3886,352801,I,COM001,2024-01-14,920.93
TX3887,510000,I,COM004,2024-02-13,392.08
TX3888,400000,A,COM003,2024-03-05,634.48
TX3889,352800,C,COM001,2024-05-19,164.67
TX3890,601000,I,COM002,2024-05-31,220.27
TX3891,601000,I,COM003,2024-01-19,380.48
TX3892,400001,I,COM005,2024-06-24,457.13
TX3893,510001,C,COM003,2024-02-04,642.6
TX3894,601001,C,COM002,2024-05-28,851.96
TX3895,352800,I,COM002,2024-01-25,355.52
TX3896,352801,I,COM002,2024-03-30,666.39
TX3897,510000,C,COM004,2024-01-31,407.96
TX3898,510001,C,COM004,2024-01-07,90.71
TX3899,601000,A,COM003,2024-06-24,817.27
TX3900,510001,I,COM004,2024-01-06,164.8
TX3901,601000,C,COM002,2024-04-13,758.51
TX3902,510001,C,COM001,2024-05-04,463.26
TX3903,510000,C,COM002,2024-05-16,799.67
TX3904,601000,I,COM004,2024-03-19,943.07
TX3905,352800,C,COM001,2024-01-06,818.62
TX3906,400001,I,COM002,2024-06-17,961.08
TX3907,400001,C,COM001,2024-04-16,245.05
TX3908,510000,C,COM002,2024-04-01,204.81
TX3909,510001,A,COM001,2024-01-10,835.48
TX3910,601000,C,COM004,2024-05-04,106.36
TX3911,601001,C,COM003,2024-04-05,966.03
TX3912,400000,C,COM002,2024-01-01,229.62
TX3913,352800,I,COM001,2024-06-02,990.03
TX3914,400000,I,COM005,2024-03-08,263.3
TX3915,400000,C,COM005,2024-01-31,176.79
TX3916,352800,I,COM005,2024-02-15,508.42
TX3917,510000,C,COM002,2024-01-15,637.92
TX3918,510000,C,COM005,2024-05-24,504.49
TX3919,400000,I,COM003,2024-01-13,587.87
TX3920,400000,C,COM005,2024-02-17,192.26
TX3921,352800,C,COM004,2024-05-14,682.8
TX3922,352800,I,COM005,2024-05-23,760.02
TX3923,400000,C,COM003,2024-04-07,936.78
TX3924,352800,C,COM002,2024-05-23,293.32
TX3925,352801,C,COM003,2024-05-05,468.89
TX3926,510001,C,COM002,2024-01-22,949.0
TX3927,601001,A,COM003,2024-05-20,743.14
TX3928,510000,I,COM004,2024-03-13,386.99
TX3929,352800,I,COM002,2024-03-01,525.95
TX3930,352800,A,COM001,2024-06-24,257.93
TX3931,510000,I,COM003,2024-06-19,232.82
TX3932,352801,C,COM001,2024-06-11,701.62
TX3933,352800,I,COM005,2024-01-30,154.73
TX3934,400000,I,COM003,2024-05-29,425.71
TX3935,601000,C,COM002,2024-04-22,57.24
TX3936,352800,I,COM002,2024-02-16,250.22
TX3937,400001,I,COM002,2024-02-11,113.92
TX3938,510001,C,COM005,2024-01-19,154.31
TX3939,352801,C,COM004,2024-01-23,358.04
TX3940,601001,I,COM004,2024-02-03,948.02
TX3941,601000,I,COM005,2024-02-26,653.42
TX3942,400001,C,COM003,2024-04-13,769.22
TX3943,400000,A,COM005,2024-01-22,127.47
TX3944,352801,I,COM001,2024-03-07,570.85
TX3945,601000,I,COM001,2024-03-24,323.15
TX3946,510001,I,COM003,2024-03-14,743.87
TX3947,510000,C,COM002,2024-01-21,963.45
TX3948,510000,I,COM004,2024-06-22,426.15
TX3949,400001,C,COM002,2024-04-13,360.71
TX3950,601000,I,COM003,2024-03-07,954.3
TX3951,510001,I,COM004,2024-06-01,243.97
TX3952,510001,C,COM001,2024-05-30,666.05
TX3953,352801,C,COM002,2024-01-12,292.24
TX3954,510000,I,COM001,2024-04-18,161.58
TX3955,400001,I,COM003,2024-06-09,973.51
TX3956,510000,C,COM003,2024-05-05,768.11
TX3957,352801,I,COM004,2024-06-04,891.21
TX3958,400001,I,COM003,2024-01-29,846.35
TX3959,601000,C,COM002,2024-04-05,517.53
TX3960,510001,I,COM004,2024-05-18,833.13
TX3961,400001,I,COM005,2024-04-20,533.95
TX3962,601000,C,COM005,2024-04-10,686.97
TX3963,352801,C,COM004,2024-04-16,134.2
TX3964,400000,C,COM002,2024-05-02,369.95
TX3965,352801,C,COM002,2024-02-02,519.78
TX3966,510000,C,COM001,2024-05-30,948.07
TX3967,601001,C,COM004,2024-01-21,480.42
TX3968,510000,C,COM005,2024-04-04,328.35
TX3969,510000,C,COM004,2024-05-12,566.92
TX3970,352800,C,COM001,2024-05-28,938.57
TX3971,400001,I,COM002,2024-03-21,699.63
TX3972,510000,I,COM005,2024-02-14,330.04
TX3973,400000,A,COM004,2024-06-21,578.58
TX3974,510001,I,COM003,2024-02-25,161.32
TX3975,352801,C,COM003,2024-05-18,954.47
TX3976,601001,C,COM002,2024-02-16,617.23
TX3977,601000,C,COM004,2024-01-17,562.0
TX3978,352800,I,COM002,2024-03-13,702.89
TX3979,601001,C,COM003,2024-01-09,373.67
TX3980,601001,I,COM005,2024-02-06,813.29
TX3981,400000,I,COM003,2024-06-04,745.46
TX3982,352800,C,COM004,2024-04-14,24.5
TX3983,510000,C,COM002,2024-01-02,155.78
TX3984,400000,I,COM003,2024-06-30,215.81
TX3985,400000,C,COM005,2024-04-06,268.73
TX3986,400001,C,COM003,2024-05-25,583.33
TX3987,510001,C,COM001,2024-04-07,315.91
TX3988,400000,C,COM001,2024-06-01,575.23
TX3989,601001,C,COM003,2024-04-07,19.85
TX3990,601000,A,COM004,2024-06-18,334.67
TX3991,400000,C,COM003,2024-03-29,153.92
TX3992,400000,C,COM005,2024-05-03,688.94
TX3993,352800,C,COM002,2024-05-30,541.4
TX3994,601000,I,COM004,2024-03-30,953.13
TX3995,510000,I,COM002,2024-06-16,681.11
TX3996,601000,C,COM004,2024-04-15,345.08
TX3997,352801,I,COM002,2024-03-31,116.22
TX3998,510001,A,COM005,2024-06-30,42.95
TX3999,352801,I,COM005,2024-06-13,566.43
TX4000,352800,I,COM004,2024-06-13,268.06
TX4001,352801,I,COM003,2024-06-30,268.28
TX4002,352801,I,COM002,2024-04-11,210.81
TX4003,510001,C,COM003,2024-05-13,578.78
TX4004,400000,C,COM004,2024-05-05,530.81
TX4005,352801,I,COM001,2024-03-28,214.1
TX4006,601000,I,COM001,2024-03-02,527.55
TX4007,352800,I,COM001,2024-06-12,172.16
TX4008,601001,C,COM002,2024-02-23,684.14
TX4009,601001,C,COM004,2024-01-08,45.8
TX4010,400001,C,COM005,2024-03-12,826.15
TX4011,400001,C,COM003,2024-06-16,836.95
TX4012,352800,C,COM002,2024-04-13,948.24
TX4013,352800,C,COM001,2024-01-03,934.18
TX4014,601001,I,COM004,2024-03-20,625.78
TX4015,400000,C,COM005,2024-01-18,344.66
TX4016,352800,I,COM003,2024-01-02,541.2
TX4017,601001,I,COM002,2024-03-15,773.27
TX4018,601000,C,COM001,2024-01-10,517.64
TX4019,352800,A,COM005,2024-06-24,186.07
TX4020,400000,A,COM001,2024-06-16,402.48
TX4021,510001,I,COM001,2024-02-03,870.73
TX4022,352801,C,COM004,2024-05-14,222.66
TX4023,352801,C,COM003,2024-04-30,313.7
TX4024,352800,C,COM003,2024-03-08,589.61
TX4025,400000,C,COM002,2024-04-10,643.66
TX4026,510001,I,COM001,2024-06-12,518.27
TX4027,510001,I,COM001,2024-03-26,549.93
TX4028,510000,C,COM001,2024-05-12,398.76
TX4029,510001,C,COM003,2024-02-29,92.61
TX4030,400001,I,COM003,2024-02-19,53.91
TX4031,510000,C,COM005,2024-01-04,438.59
TX4032,352800,C,COM002,2024-01-03,205.31
TX4033,400000,C,COM001,2024-02-02,653.43
TX4034,510000,C,COM004,2024-05-14,199.98
TX4035,510000,I,COM003,2024-05-04,872.84
TX4036,601000,I,COM004,2024-04-04,645.99
TX4037,510000,C,COM003,2024-02-29,409.88
TX4038,400000,I,COM001,2024-03-27,61.86
TX4039,510001,I,COM004,2024-01-03,123.65
TX4040,510001,I,COM005,2024-03-24,884.79
TX4041,352800,C,COM005,2024-05-28,144.87
TX4042,400001,I,COM005,2024-03-29,310.12
TX4043,352800,C,COM003,2024-01-07,425.65
TX4044,601001,C,COM004,2024-03-03,154.39
TX4045,601000,I,COM001,2024-03-20,712.93
TX4046,352801,I,COM001,2024-03-08,737.6
TX4047,601001,I,COM005,2024-03-12,194.56
TX4048,510000,C,COM001,2024-01-26,856.39
TX4049,510000,I,COM004,2024-06-18,111.04
TX4050,601001,A,COM001,2024-03-07,379.8
TX4051,352800,C,COM005,2024-05-26,682.56
TX4052,510000,I,COM003,2024-03-10,746.99
TX4053,400000,C,COM001,2024-01-09,668.18
TX4054,400001,I,COM001,2024-03-10,663.92
TX4055,400001,I,COM003,2024-06-21,562.42
TX4056,352801,C,COM001,2024-01-15,198.28
TX4057,510000,C,COM002,2024-02-16,488.56
TX4058,352801,C,COM002,2024-04-28,687.32
TX4059,601001,C,COM002,2024-01-16,841.51
TX4060,352801,I,COM001,2024-06-28,156.9
TX4061,601001,I,COM003,2024-06-28,585.0
TX4062,601000,I,COM002,2024-06-23,776.3
TX4063,601001,I,COM005,2024-06-19,999.99
TX4064,352801,C,COM002,2024-01-25,60.1
TX4065,510000,A,COM001,2024-05-17,520.24
TX4066,510000,C,COM003,2024-05-29,964.0
TX4067,601000,C,COM003,2024-04-18,522.79
TX4068,510001,I,COM001,2024-02-04,529.3
TX4069,352800,C,COM002,2024-03-31,739.72
TX4070,400001,C,COM001,2024-05-16,123.05
TX4071,510001,I,COM002,2024-03-09,138.64
TX4072,352801,C,COM004,2024-04-02,413.39
TX4073,400001,I,COM002,2024-01-13,369.71
TX4074,352801,C,COM003,2024-01-15,696.65
TX4075,400000,I,COM005,2024-01-28,951.18
TX4076,601001,I,COM001,2024-06-06,993.16
TX4077,352800,C,COM003,2024-05-20,268.46
TX4078,601001,I,COM005,2024-03-07,934.97
TX4079,352801,C,COM001,2024-03-20,507.01
TX4080,400000,C,COM005,2024-01-20,606.43
TX4081,510001,C,COM004,2024-05-14,262.61
TX4082,400000,I,COM001,2024-01-11,616.34
TX4083,510000,I,COM003,2024-06-17,37.35
TX4084,601000,I,COM001,2024-06-16,585.16
TX4085,601001,I,COM001,2024-03-15,91.49
TX4086,400001,C,COM001,2024-01-01,846.55
TX4087,400001,I,COM005,2024-04-01,963.65
TX4088,510000,C,COM005,2024-01-16,241.12
TX4089,352800,I,COM002,2024-03-29,345.16
TX4090,510000,C,COM001,2024-01-15,961.88
TX4091,601001,C,COM005,2024-04-03,174.86
TX4092,352800,C,COM002,2024-04-15,102.42
TX4093,400001,C,COM005,2024-01-04,766.74
TX4094,352801,C,COM005,2024-05-10,389.6
TX4095,601000,C,COM001,2024-01-03,277.22
TX4096,601000,I,COM003,2024-01-31,246.79
TX4097,510000,I,COM001,2024-02-02,785.82
TX4098,601001,C,COM001,2024-02-12,766.0
TX4099,352800,C,COM002,2024-05-31,660.96
TX4100,601000,C,COM003,2024-05-04,228.21
TX4101,400001,I,COM003,2024-06-01,993.4
TX4102,510000,I,COM003,2024-01-18,633.14
TX4103,352800,I,COM003,2024-06-16,678.5
TX4104,601001,I,COM002,2024-06-23,76.05
TX4105,352801,I,COM001,2024-06-17,314.38
TX4106,601000,I,COM002,2024-04-15,27.04
TX4107,400001,C,COM002,2024-02-26,792.07
TX4108,601001,I,COM005,2024-04-16,821.1
TX4109,601000,C,COM001,2024-01-30,308.43
TX4110,400000,I,COM005,2024-03-08,364.62
TX4111,510000,I,COM004,2024-06-06,537.98
TX4112,400001,I,COM001,2024-06-29,142.32
TX4113,352800,C,COM004,2024-05-20,299.56
TX4114,601000,I,COM004,2024-02-16,179.44
TX4115,510000,I,COM005,2024-04-27,755.49
TX4116,601001,I,COM005,2024-05-19,349.35
TX4117,400000,C,COM004,2024-01-04,168.49
TX4118,400000,A,COM001,2024-06-09,68.27
TX4119,510001,I,COM001,2024-02-04,814.96
TX4120,601001,I,COM002,2024-06-07,310.22
TX4121,400001,C,COM004,2024-05-26,790.01
