transaccion_id;fecha;categoria;monto;;;;;;;
TX6127787;2024-01-05;incompleta;106.95;;;;;;;
TX8122784;2024-01-05;cancelada;323.99;;;;;;;
TX9782843;2024-01-05;correcta;429.85;;;;;;;
TX3547238;2024-01-05;correcta;444.2;;;;;;;
TX8694527;2024-01-05;cancelada;39.8;;;;;;;
TX7641803;2024-01-05;cancelada;307.35;;;;;;;
TX2886535;2024-01-05;correcta;437.28;;;;;;;
TX1440608;2024-01-05;correcta;318.51;;;;;;;
TX3396033;2024-01-05;correcta;442.45;;;;;;;
TX5602416;2024-01-05;cancelada;429.69;;;;;;;
TX8707159;2024-01-05;correcta;223.44;;;;;;;
TX3239622;2024-01-05;cancelada;245.04;;;;;;;
TX8466236;2024-01-05;correcta;78.26;;;;;;;
TX3735404;2024-01-05;cancelada;76.75;;;;;;;
TX3902458;2024-01-05;incompleta;301.6;;;;;;;
TX9422776;2024-01-05;correcta;130.84;;;;;;;
TX8363094;2024-01-05;incompleta;227.34;;;;;;;
TX5504042;2024-01-05;cancelada;258.65;;;;;;;
TX4682145;2024-01-05;correcta;361.75;;;;;;;
TX2519305;2024-01-05;incompleta;405.03;;;;;;;
TX7481903;2024-01-06;correcta;401.1;;;;;;;
TX3461041;2024-01-06;cancelada;460.11;;;;;;;
TX8969136;2024-01-06;correcta;455.2;;;;;;;
TX3535279;2024-01-06;correcta;186.03;;;;;;;
TX6542507;2024-01-06;correcta;380.81;;;;;;;
TX7754290;2024-01-06;incompleta;218.35;;;;;;;
TX8989937;2024-01-06;cancelada;86.37;;;;;;;
TX5864343;2024-01-06;correcta;135.59;;;;;;;
TX4754058;2024-01-06;correcta;253.15;;;;;;;
TX2413965;2024-01-06;correcta;400.44;;;;;;;
TX4345373;2024-01-06;correcta;460.46;;;;;;;
TX2322423;2024-01-06;correcta;344.02;;;;;;;
TX3823305;2024-01-06;correcta;137.3;;;;;;;
TX7185280;2024-01-06;correcta;380.23;;;;;;;
TX7818346;2024-01-06;correcta;244.75;;;;;;;
TX9802265;2024-01-06;cancelada;364.6;;;;;;;
TX2195281;2024-01-06;correcta;452.37;;;;;;;
TX2363636;2024-01-06;correcta;245.42;;;;;;;
TX4950247;2024-01-06;cancelada;298.83;;;;;;;
TX5173071;2024-01-06;correcta;477.34;;;;;;;
TX2100718;2024-01-06;cancelada;177.87;;;;;;;
TX3980569;2024-01-06;correcta;70.63;;;;;;;
TX5853875;2024-01-06;correcta;80.26;;;;;;;
TX4642247;2024-01-06;correcta;441.81;;;;;;;
TX5849037;2024-01-06;incompleta;381.64;;;;;;;
TX7471528;2024-01-06;incompleta;195.92;;;;;;;
TX6006080;2024-01-06;cancelada;179.84;;;;;;;
TX2491935;2024-01-06;incompleta;53.78;;;;;;;
TX5435874;2024-01-06;correcta;120.56;;;;;;;
TX1597341;2024-01-06;cancelada;214.3;;;;;;;
TX7524332;2024-01-06;cancelada;200.5;;;;;;;
TX5952339;2024-01-06;correcta;381.77;;;;;;;
TX7131270;2024-01-06;incompleta;260.33;;;;;;;
TX3050226;2024-01-06;incompleta;368.15;;;;;;;
TX4294947;2024-01-06;correcta;264.8;;;;;;;
TX5734431;2024-01-06;incompleta;282.81;;;;;;;
TX2848314;2024-01-06;correcta;206.7;;;;;;;
TX6031205;2024-01-06;cancelada;228.67;;;;;;;
TX2264239;2024-01-06;cancelada;129.56;;;;;;;
TX9660917;2024-01-06;cancelada;186.42;;;;;;;
TX7245876;2024-01-06;correcta;126.28;;;;;;;
TX1557647;2024-01-06;correcta;205.99;;;;;;;
TX5357994;2024-01-06;cancelada;151.55;;;;;;;
TX1514117;2024-01-06;correcta;289.21;;;;;;;
TX3904108;2024-01-06;correcta;291.84;;;;;;;
TX8006828;2024-01-06;correcta;216.43;;;;;;;
TX6401720;2024-01-06;cancelada;114.83;;;;;;;
TX7933094;2024-01-06;cancelada;492.71;;;;;;;
TX3151811;2024-01-06;correcta;48;;;;;;;
TX2597467;2024-01-06;correcta;487.78;;;;;;;
TX7107467;2024-01-06;cancelada;336.48;;;;;;;
TX3658837;2024-01-06;cancelada;250.56;;;;;;;
TX4807073;2024-01-06;correcta;188.28;;;;;;;
TX8471754;2024-01-06;cancelada;457.36;;;;;;;
TX5761210;2024-01-06;correcta;340.09;;;;;;;
TX7206807;2024-01-06;correcta;333.79;;;;;;;
TX8720497;2024-01-06;correcta;351.02;;;;;;;
TX3500202;2024-01-06;correcta;153.19;;;;;;;
TX8149666;2024-01-06;correcta;300.68;;;;;;;
TX9495328;2024-01-06;cancelada;32.05;;;;;;;
TX6123637;2024-01-06;correcta;178.36;;;;;;;
TX5237194;2024-01-06;correcta;78.5;;;;;;;
TX8825692;2024-01-06;cancelada;158.26;;;;;;;
TX3906976;2024-01-06;correcta;310.26;;;;;;;
TX9718533;2024-01-06;correcta;415.52;;;;;;;
TX6202053;2024-01-06;cancelada;349.92;;;;;;;
TX2226873;2024-01-06;correcta;144.6;;;;;;;
TX5241130;2024-01-06;correcta;130.24;;;;;;;
TX5947560;2024-01-06;incompleta;363.55;;;;;;;
TX3067582;2024-01-06;correcta;11.63;;;;;;;
TX1225971;2024-01-06;correcta;264.28;;;;;;;
TX5357812;2024-01-06;correcta;331.49;;;;;;;
TX4686305;2024-01-06;correcta;135.81;;;;;;;
TX4946751;2024-01-06;correcta;264.66;;;;;;;
TX6148783;2024-01-06;correcta;496.24;;;;;;;
TX6526612;2024-01-06;correcta;140.96;;;;;;;
TX2077111;2024-01-06;incompleta;183.16;;;;;;;
TX3978248;2024-01-06;correcta;368.8;;;;;;;
TX7947406;2024-01-06;cancelada;126.77;;;;;;;
TX8304774;2024-01-06;cancelada;251.93;;;;;;;
TX4323633;2024-01-06;correcta;167.16;;;;;;;
TX4469327;2024-01-06;correcta;201.09;;;;;;;
TX1971626;2024-01-06;incompleta;190.42;;;;;;;
TX7424955;2024-01-06;cancelada;175.68;;;;;;;
TX5814548;2024-01-06;correcta;473.38;;;;;;;
TX5247481;2024-01-06;correcta;282.16;;;;;;;
TX6917040;2024-01-06;correcta;164.06;;;;;;;
TX1414596;2024-01-06;correcta;496.92;;;;;;;
TX8877849;2024-01-06;correcta;424.13;;;;;;;
TX6090081;2024-01-06;incompleta;301.59;;;;;;;
TX1246660;2024-01-06;correcta;340.52;;;;;;;
TX6925918;2024-01-06;correcta;88.82;;;;;;;
TX4302322;2024-01-06;correcta;255.23;;;;;;;
TX1114305;2024-01-06;cancelada;435.1;;;;;;;
TX1366700;2024-01-06;correcta;137.88;;;;;;;
TX5073181;2024-01-06;correcta;242.57;;;;;;;
TX8205931;2024-01-06;cancelada;323.33;;;;;;;
TX5449763;2024-01-06;correcta;187.54;;;;;;;
TX2845373;2024-01-06;correcta;417.17;;;;;;;
TX8401832;2024-01-06;cancelada;227;;;;;;;
TX4479664;2024-01-06;correcta;151.83;;;;;;;
TX1169860;2024-01-06;cancelada;419.71;;;;;;;
TX2073612;2024-01-06;correcta;374.6;;;;;;;
TX1254499;2024-01-06;incompleta;239.31;;;;;;;
TX5604767;2024-01-06;correcta;392.69;;;;;;;
TX8406558;2024-01-06;incompleta;131.15;;;;;;;
TX7414609;2024-01-06;correcta;76.43;;;;;;;
TX2443606;2024-01-06;correcta;389.72;;;;;;;
TX4527431;2024-01-07;correcta;320.48;;;;;;;
TX9930089;2024-01-07;correcta;372.93;;;;;;;
TX2916172;2024-01-07;correcta;158.96;;;;;;;
TX6465188;2024-01-07;correcta;304.23;;;;;;;
TX6653819;2024-01-07;correcta;462.84;;;;;;;
TX8356671;2024-01-07;correcta;266.99;;;;;;;
TX5919833;2024-01-07;correcta;252.48;;;;;;;
TX9145262;2024-01-07;cancelada;451.82;;;;;;;
TX6267349;2024-01-07;cancelada;147.57;;;;;;;
TX6704104;2024-01-07;correcta;465.55;;;;;;;
TX9776631;2024-01-07;correcta;27.57;;;;;;;
TX2609008;2024-01-07;incompleta;45.4;;;;;;;
TX3750992;2024-01-07;correcta;387.74;;;;;;;
TX9512790;2024-01-07;cancelada;63.44;;;;;;;
TX6070387;2024-01-07;correcta;252.24;;;;;;;
TX7605267;2024-01-07;cancelada;265.24;;;;;;;
TX6710138;2024-01-07;cancelada;192.18;;;;;;;
TX6306445;2024-01-07;correcta;90.78;;;;;;;
TX1313101;2024-01-07;correcta;234.34;;;;;;;
TX6981160;2024-01-07;correcta;313.5;;;;;;;
TX3124851;2024-01-07;correcta;110.53;;;;;;;
TX2193985;2024-01-07;correcta;39.9;;;;;;;
TX9450585;2024-01-07;correcta;44.55;;;;;;;
TX7783479;2024-01-07;cancelada;491.34;;;;;;;
TX7503140;2024-01-07;correcta;187.81;;;;;;;
TX2389060;2024-01-07;correcta;294.24;;;;;;;
TX1850215;2024-01-07;correcta;456.66;;;;;;;
TX1263489;2024-01-07;correcta;383.03;;;;;;;
TX5348491;2024-01-07;correcta;223.13;;;;;;;
TX2089689;2024-01-07;correcta;92.49;;;;;;;
TX3518576;2024-01-07;correcta;184.73;;;;;;;
TX4477420;2024-01-07;incompleta;215.18;;;;;;;
TX2218856;2024-01-07;correcta;366.81;;;;;;;
TX9900747;2024-01-07;correcta;212.91;;;;;;;
TX9147765;2024-01-07;correcta;30.11;;;;;;;
TX8703905;2024-01-07;correcta;50.69;;;;;;;
TX4564034;2024-01-07;correcta;360.9;;;;;;;
TX1450656;2024-01-07;correcta;90.81;;;;;;;
TX5889819;2024-01-07;correcta;180.71;;;;;;;
TX6231400;2024-01-07;correcta;326.89;;;;;;;
TX6167485;2024-01-07;cancelada;136.16;;;;;;;
TX5232526;2024-01-07;incompleta;139.1;;;;;;;
TX7119333;2024-01-07;cancelada;398.02;;;;;;;
TX1133837;2024-01-07;correcta;336.31;;;;;;;
TX7382514;2024-01-07;correcta;497.76;;;;;;;
TX2004170;2024-01-07;correcta;449.5;;;;;;;
TX3926567;2024-01-07;correcta;473.38;;;;;;;
TX3248837;2024-01-07;correcta;384.63;;;;;;;
TX2780895;2024-01-07;correcta;60.53;;;;;;;
TX2425115;2024-01-07;correcta;83.41;;;;;;;
TX9618178;2024-01-07;incompleta;473.69;;;;;;;
TX9879850;2024-01-07;cancelada;378.36;;;;;;;
TX8729434;2024-01-07;correcta;482.66;;;;;;;
TX9285497;2024-01-07;correcta;488.51;;;;;;;
TX1225259;2024-01-07;correcta;253.03;;;;;;;
TX7169779;2024-01-07;correcta;222.93;;;;;;;
TX3677113;2024-01-07;correcta;245.36;;;;;;;
TX5968895;2024-01-07;incompleta;261.3;;;;;;;
TX3572110;2024-01-07;correcta;455.16;;;;;;;
TX2436454;2024-01-07;correcta;490.68;;;;;;;
TX9863056;2024-01-07;incompleta;436.42;;;;;;;
TX9533841;2024-01-07;correcta;458.1;;;;;;;
TX9027645;2024-01-07;correcta;256.86;;;;;;;
TX4359882;2024-01-07;cancelada;264.41;;;;;;;
TX1168424;2024-01-07;correcta;248.27;;;;;;;
TX3926337;2024-01-07;incompleta;472.59;;;;;;;
TX7297002;2024-01-07;correcta;226.7;;;;;;;
TX1218013;2024-01-07;cancelada;90.66;;;;;;;
TX3765206;2024-01-07;correcta;415.12;;;;;;;
TX4678134;2024-01-07;correcta;214.62;;;;;;;
TX4387149;2024-01-07;correcta;454.67;;;;;;;
TX2506327;2024-01-07;correcta;135.98;;;;;;;
TX9006383;2024-01-07;correcta;238.53;;;;;;;
TX9654437;2024-01-07;correcta;316.01;;;;;;;
TX5555975;2024-01-07;correcta;98.93;;;;;;;
TX8316634;2024-01-07;incompleta;158.82;;;;;;;
TX5840251;2024-01-07;cancelada;34.25;;;;;;;
TX2908847;2024-01-07;correcta;367.65;;;;;;;
TX1947933;2024-01-07;correcta;337.5;;;;;;;
TX8643074;2024-01-07;correcta;326.5;;;;;;;
TX6378154;2024-01-08;correcta;44.91;;;;;;;
TX9623276;2024-01-08;correcta;197.4;;;;;;;
TX4105630;2024-01-08;cancelada;162.96;;;;;;;
TX8904979;2024-01-08;incompleta;238.31;;;;;;;
TX5207170;2024-01-08;correcta;426.32;;;;;;;
TX7447904;2024-01-08;cancelada;281.91;;;;;;;
TX7324934;2024-01-08;correcta;315.87;;;;;;;
TX2048762;2024-01-08;incompleta;99.48;;;;;;;
TX1144665;2024-01-08;correcta;110.47;;;;;;;
TX8673951;2024-01-08;incompleta;215.55;;;;;;;
TX9468499;2024-01-08;correcta;354.61;;;;;;;
TX9282666;2024-01-08;cancelada;266.57;;;;;;;
TX5612779;2024-01-08;correcta;236.74;;;;;;;
TX1349068;2024-01-08;correcta;93.37;;;;;;;
TX9600142;2024-01-08;correcta;333.13;;;;;;;
TX4197266;2024-01-08;correcta;335.17;;;;;;;
TX6434192;2024-01-08;correcta;159.27;;;;;;;
TX6115657;2024-01-08;cancelada;296.09;;;;;;;
TX2673687;2024-01-08;correcta;323.71;;;;;;;
TX5674977;2024-01-08;cancelada;108.23;;;;;;;
TX6175050;2024-01-08;correcta;403.81;;;;;;;
TX1825692;2024-01-08;cancelada;74.66;;;;;;;
TX8830535;2024-01-08;correcta;111.81;;;;;;;
TX1532359;2024-01-08;correcta;68.6;;;;;;;
TX2078257;2024-01-08;correcta;255.38;;;;;;;
TX8668127;2024-01-08;correcta;415.54;;;;;;;
TX9938388;2024-01-08;correcta;173.34;;;;;;;
TX6522885;2024-01-08;correcta;243.76;;;;;;;
TX1525896;2024-01-08;correcta;11.17;;;;;;;
TX2831956;2024-01-08;cancelada;331.6;;;;;;;
TX4192123;2024-01-08;correcta;105.29;;;;;;;
TX7049417;2024-01-08;correcta;301.89;;;;;;;
TX3366694;2024-01-08;correcta;115.4;;;;;;;
TX4057163;2024-01-08;incompleta;371.94;;;;;;;
TX4712918;2024-01-08;correcta;91.55;;;;;;;
TX2863826;2024-01-08;cancelada;16.75;;;;;;;
TX6369783;2024-01-08;incompleta;361.19;;;;;;;
TX3519866;2024-01-08;correcta;447.16;;;;;;;
TX2092290;2024-01-08;incompleta;385.62;;;;;;;
TX3156738;2024-01-08;correcta;300.73;;;;;;;
TX8157852;2024-01-08;correcta;79.53;;;;;;;
TX5273797;2024-01-08;cancelada;121.31;;;;;;;
TX3272461;2024-01-08;correcta;224.99;;;;;;;
TX6334143;2024-01-08;correcta;138.31;;;;;;;
TX2002317;2024-01-08;correcta;276.21;;;;;;;
TX2146177;2024-01-08;correcta;171.69;;;;;;;
TX2404271;2024-01-08;correcta;281.86;;;;;;;
TX3050520;2024-01-08;cancelada;335.63;;;;;;;
TX4213865;2024-01-08;correcta;17.52;;;;;;;
TX2740686;2024-01-08;correcta;137.4;;;;;;;
TX7333063;2024-01-08;correcta;430.85;;;;;;;
TX7671224;2024-01-08;correcta;61.3;;;;;;;
TX7481019;2024-01-08;correcta;67.39;;;;;;;
TX9884565;2024-01-08;correcta;318.12;;;;;;;
TX2481158;2024-01-08;cancelada;108.09;;;;;;;
TX7262733;2024-01-08;correcta;285.74;;;;;;;
TX3107327;2024-01-08;correcta;148.52;;;;;;;
TX1043573;2024-01-08;correcta;142.71;;;;;;;
TX6861042;2024-01-08;incompleta;201.23;;;;;;;
TX1830203;2024-01-08;incompleta;246.64;;;;;;;
TX1507409;2024-01-08;correcta;143.9;;;;;;;
TX8751826;2024-01-08;correcta;73.97;;;;;;;
TX2740869;2024-01-08;correcta;13.88;;;;;;;
TX7246242;2024-01-08;cancelada;43.77;;;;;;;
TX3936257;2024-01-08;correcta;171.43;;;;;;;
TX6533612;2024-01-08;correcta;203.44;;;;;;;
TX3604094;2024-01-08;correcta;156.13;;;;;;;
TX4042495;2024-01-08;correcta;105.71;;;;;;;
TX2388507;2024-01-08;incompleta;351.12;;;;;;;
TX5500438;2024-01-08;correcta;286.26;;;;;;;
TX5657991;2024-01-08;correcta;258.98;;;;;;;
TX8087309;2024-01-08;correcta;355.3;;;;;;;
TX9937169;2024-01-08;incompleta;43.14;;;;;;;
TX8165899;2024-01-08;incompleta;337.98;;;;;;;
TX2844436;2024-01-08;correcta;42.44;;;;;;;
TX4850337;2024-01-08;correcta;103.93;;;;;;;
TX1187293;2024-01-08;correcta;466.51;;;;;;;
TX1031739;2024-01-08;correcta;301.28;;;;;;;
TX9074558;2024-01-08;cancelada;394.86;;;;;;;
TX6151271;2024-01-08;cancelada;292.86;;;;;;;
TX9620991;2024-01-08;correcta;27.87;;;;;;;
TX6471694;2024-01-08;correcta;263.52;;;;;;;
TX4491808;2024-01-08;correcta;410.93;;;;;;;
TX5092415;2024-01-08;correcta;278.2;;;;;;;
TX7853710;2024-01-08;correcta;293.53;;;;;;;
TX8829847;2024-01-08;correcta;402.47;;;;;;;
TX3230759;2024-01-08;correcta;216.84;;;;;;;
TX6365079;2024-01-08;correcta;253.05;;;;;;;
TX3984600;2024-01-08;correcta;26.26;;;;;;;
TX7027371;2024-01-08;correcta;115.02;;;;;;;
TX4890190;2024-01-08;correcta;371.48;;;;;;;
TX7612707;2024-01-08;correcta;387.13;;;;;;;
TX2200633;2024-01-08;correcta;182;;;;;;;
TX5925347;2024-01-08;correcta;205.06;;;;;;;
TX8452145;2024-01-08;correcta;285.01;;;;;;;
TX3404089;2024-01-08;correcta;327.34;;;;;;;
TX8510446;2024-01-08;correcta;195.38;;;;;;;
TX3892525;2024-01-08;correcta;88.46;;;;;;;
TX1043657;2024-01-08;correcta;78.56;;;;;;;
TX8314691;2024-01-08;correcta;397.18;;;;;;;
TX4268347;2024-01-08;correcta;320.53;;;;;;;
TX1894982;2024-01-08;correcta;127.36;;;;;;;
TX1207223;2024-01-08;cancelada;166.43;;;;;;;
TX3298691;2024-01-08;incompleta;265.15;;;;;;;
TX2651558;2024-01-08;correcta;109.59;;;;;;;
TX2522280;2024-01-08;cancelada;82.13;;;;;;;
TX9130491;2024-01-08;correcta;455.87;;;;;;;
TX3940522;2024-01-08;correcta;384.64;;;;;;;
TX6149356;2024-01-08;cancelada;37.48;;;;;;;
TX9737813;2024-01-08;correcta;437.88;;;;;;;
TX5743769;2024-01-08;correcta;427.39;;;;;;;
TX5877051;2024-01-08;correcta;438.81;;;;;;;
TX4616644;2024-01-08;correcta;371.53;;;;;;;
TX9896472;2024-01-08;cancelada;378.58;;;;;;;
TX9952503;2024-01-08;correcta;223.24;;;;;;;
TX6341608;2024-01-08;incompleta;109.65;;;;;;;
TX1882384;2024-01-08;correcta;471;;;;;;;
TX1329758;2024-01-08;incompleta;479.41;;;;;;;
TX3742259;2024-01-08;correcta;376.43;;;;;;;
TX9301841;2024-01-08;incompleta;187.98;;;;;;;
TX1913626;2024-01-08;correcta;136.38;;;;;;;
TX1513391;2024-01-08;correcta;231.32;;;;;;;
TX8309216;2024-01-08;cancelada;472.8;;;;;;;
TX2968032;2024-01-08;correcta;117.96;;;;;;;
TX5488103;2024-01-08;correcta;423.55;;;;;;;
TX6494530;2024-01-08;correcta;180;;;;;;;
TX7739579;2024-01-08;correcta;38.7;;;;;;;
TX1524262;2024-01-08;cancelada;317.29;;;;;;;
TX2820244;2024-01-08;cancelada;459.03;;;;;;;
TX2775757;2024-01-08;correcta;112.54;;;;;;;
TX7855525;2024-01-09;correcta;125.94;;;;;;;
TX5076045;2024-01-09;correcta;208.28;;;;;;;
TX2780014;2024-01-09;cancelada;490.01;;;;;;;
TX3521497;2024-01-09;correcta;195.78;;;;;;;
TX4007615;2024-01-09;cancelada;130.88;;;;;;;
TX8990753;2024-01-09;correcta;295.14;;;;;;;
TX7454934;2024-01-09;correcta;127.28;;;;;;;
TX2003839;2024-01-09;correcta;273.27;;;;;;;
TX4246220;2024-01-09;incompleta;223.97;;;;;;;
TX5571375;2024-01-09;cancelada;477.05;;;;;;;
TX5174716;2024-01-09;correcta;273.74;;;;;;;
TX1885158;2024-01-09;correcta;35.71;;;;;;;
TX5367307;2024-01-09;correcta;354.21;;;;;;;
TX9335800;2024-01-09;correcta;130.82;;;;;;;
TX6184280;2024-01-09;incompleta;158.27;;;;;;;
TX6784566;2024-01-09;correcta;459.29;;;;;;;
TX9600593;2024-01-09;correcta;101.24;;;;;;;
TX4220319;2024-01-09;correcta;91.31;;;;;;;
TX2396474;2024-01-09;incompleta;446.57;;;;;;;
TX1842911;2024-01-09;correcta;401.3;;;;;;;
TX7634931;2024-01-09;correcta;224.28;;;;;;;
TX6321254;2024-01-09;correcta;416.65;;;;;;;
TX9812808;2024-01-09;cancelada;346.83;;;;;;;
TX2571671;2024-01-09;cancelada;35.21;;;;;;;
TX9134137;2024-01-09;cancelada;378.23;;;;;;;
TX6332881;2024-01-09;cancelada;261.63;;;;;;;
TX9605444;2024-01-09;correcta;272.67;;;;;;;
TX8896845;2024-01-09;incompleta;280.36;;;;;;;
TX9706172;2024-01-09;correcta;418.36;;;;;;;
TX8604964;2024-01-09;correcta;109.61;;;;;;;
TX3963191;2024-01-09;correcta;33.98;;;;;;;
TX3525961;2024-01-09;correcta;18.45;;;;;;;
TX5870881;2024-01-09;cancelada;383.27;;;;;;;
TX8786088;2024-01-09;incompleta;255.37;;;;;;;
TX6924381;2024-01-09;correcta;358.94;;;;;;;
TX2927993;2024-01-09;correcta;441.16;;;;;;;
TX8590000;2024-01-09;correcta;283.86;;;;;;;
TX9247877;2024-01-09;correcta;478.11;;;;;;;
TX8952786;2024-01-09;correcta;357.2;;;;;;;
TX4284424;2024-01-09;correcta;411.97;;;;;;;
TX8655663;2024-01-09;incompleta;459.39;;;;;;;
TX1047295;2024-01-09;cancelada;178.15;;;;;;;
TX9812121;2024-01-09;correcta;150.26;;;;;;;
TX7122172;2024-01-09;correcta;406.62;;;;;;;
TX6848469;2024-01-09;correcta;349.85;;;;;;;
TX2924983;2024-01-09;correcta;21.08;;;;;;;
TX4891161;2024-01-09;correcta;21.13;;;;;;;
TX4795518;2024-01-09;correcta;463.91;;;;;;;
TX5515782;2024-01-09;correcta;195.44;;;;;;;
TX8576517;2024-01-09;correcta;332.99;;;;;;;
TX9222328;2024-01-09;correcta;382.27;;;;;;;
TX7024758;2024-01-09;correcta;136.99;;;;;;;
TX8520282;2024-01-09;incompleta;232.91;;;;;;;
TX5275470;2024-01-09;correcta;155.32;;;;;;;
TX2833249;2024-01-09;incompleta;381.2;;;;;;;
TX6352175;2024-01-09;correcta;288.86;;;;;;;
TX5038566;2024-01-09;correcta;144.77;;;;;;;
TX3786831;2024-01-09;correcta;52.84;;;;;;;
TX6711245;2024-01-09;incompleta;252.25;;;;;;;
TX7384497;2024-01-09;correcta;117.36;;;;;;;
TX5040349;2024-01-09;correcta;196.36;;;;;;;
TX2596184;2024-01-09;correcta;347.49;;;;;;;
TX6457434;2024-01-09;correcta;255.65;;;;;;;
TX3071244;2024-01-09;incompleta;203.51;;;;;;;
TX6851964;2024-01-09;cancelada;49.61;;;;;;;
TX2776273;2024-01-09;cancelada;388.14;;;;;;;
TX3030722;2024-01-09;correcta;215.21;;;;;;;
TX2306605;2024-01-09;correcta;427.24;;;;;;;
TX4268164;2024-01-09;incompleta;249.94;;;;;;;
TX8270025;2024-01-09;cancelada;60.09;;;;;;;
TX2001432;2024-01-09;correcta;374.94;;;;;;;
TX4033530;2024-01-09;correcta;382.36;;;;;;;
TX6493994;2024-01-09;correcta;478.45;;;;;;;
TX8950570;2024-01-09;correcta;194.77;;;;;;;
TX1046326;2024-01-09;correcta;250.65;;;;;;;
TX5406012;2024-01-09;correcta;327.99;;;;;;;
TX6890192;2024-01-09;cancelada;466.97;;;;;;;
TX3010041;2024-01-09;correcta;236.99;;;;;;;
TX5212378;2024-01-09;correcta;175.81;;;;;;;
TX1290719;2024-01-09;correcta;360.1;;;;;;;
TX6932906;2024-01-09;correcta;246.18;;;;;;;
TX1812438;2024-01-09;correcta;183.45;;;;;;;
TX7503310;2024-01-09;cancelada;445.62;;;;;;;
TX8223818;2024-01-09;correcta;19.76;;;;;;;
TX9928317;2024-01-09;correcta;151.4;;;;;;;
TX5487303;2024-01-09;incompleta;32.1;;;;;;;
TX8351821;2024-01-09;cancelada;470.76;;;;;;;
TX6651668;2024-01-09;correcta;137.11;;;;;;;
TX8591796;2024-01-09;correcta;266.61;;;;;;;
TX9316507;2024-01-09;correcta;356.5;;;;;;;
TX2641762;2024-01-09;correcta;68.68;;;;;;;
TX9936884;2024-01-09;correcta;275.84;;;;;;;
TX7447393;2024-01-09;correcta;69.25;;;;;;;
TX1311421;2024-01-09;correcta;495.34;;;;;;;
TX9405479;2024-01-09;incompleta;332.15;;;;;;;
TX2834051;2024-01-09;correcta;447.69;;;;;;;
TX3035163;2024-01-09;correcta;336.7;;;;;;;
TX4654704;2024-01-09;cancelada;224.22;;;;;;;
TX2280259;2024-01-09;cancelada;67.39;;;;;;;
TX8911163;2024-01-09;cancelada;270.38;;;;;;;
TX3892083;2024-01-09;correcta;271.34;;;;;;;
TX6707502;2024-01-09;correcta;417.8;;;;;;;
TX5548663;2024-01-09;cancelada;92.3;;;;;;;
TX4174700;2024-01-09;cancelada;172.72;;;;;;;
TX8648304;2024-01-09;correcta;445.75;;;;;;;
TX7442924;2024-01-09;correcta;436.6;;;;;;;
TX5125628;2024-01-09;correcta;337.11;;;;;;;
TX1201146;2024-01-09;correcta;116.78;;;;;;;
TX9568581;2024-01-09;cancelada;299.5;;;;;;;
TX1855514;2024-01-09;correcta;15.21;;;;;;;
TX6699274;2024-01-09;correcta;184.75;;;;;;;
TX9248534;2024-01-09;correcta;125.68;;;;;;;
TX9214145;2024-01-09;correcta;57.82;;;;;;;
TX3286826;2024-01-09;cancelada;243.71;;;;;;;
TX5924861;2024-01-09;correcta;354.51;;;;;;;
TX9018274;2024-01-09;correcta;382.27;;;;;;;
TX2247203;2024-01-09;cancelada;485.04;;;;;;;
TX6072500;2024-01-09;incompleta;85.33;;;;;;;
TX3336316;2024-01-09;correcta;480.73;;;;;;;
TX3442770;2024-01-09;correcta;433.06;;;;;;;
TX8569071;2024-01-09;cancelada;253.52;;;;;;;
TX8701772;2024-01-09;correcta;315.07;;;;;;;
TX8237553;2024-01-09;correcta;267.62;;;;;;;
TX6425104;2024-01-09;correcta;376.3;;;;;;;
TX7120880;2024-01-09;correcta;391;;;;;;;
TX3226307;2024-01-09;cancelada;217.04;;;;;;;
TX5605970;2024-01-09;correcta;106.96;;;;;;;
TX5557209;2024-01-09;correcta;18.43;;;;;;;
TX4726424;2024-01-10;correcta;174.33;;;;;;;
TX7802215;2024-01-10;cancelada;73.39;;;;;;;
TX4266903;2024-01-10;correcta;41.57;;;;;;;
TX1453445;2024-01-10;correcta;38.49;;;;;;;
TX4745931;2024-01-10;correcta;273.45;;;;;;;
TX6956582;2024-01-10;correcta;310.76;;;;;;;
TX6960161;2024-01-10;correcta;27.72;;;;;;;
TX3707269;2024-01-10;correcta;325.44;;;;;;;
TX8668657;2024-01-10;correcta;355.68;;;;;;;
TX9389595;2024-01-10;correcta;285.89;;;;;;;
TX5287027;2024-01-10;incompleta;315.63;;;;;;;
TX7723968;2024-01-10;correcta;229.45;;;;;;;
TX7886990;2024-01-10;cancelada;191.23;;;;;;;
TX3067354;2024-01-10;cancelada;141.71;;;;;;;
TX1672197;2024-01-10;cancelada;166.76;;;;;;;
TX1014632;2024-01-10;correcta;305.29;;;;;;;
TX5637826;2024-01-10;correcta;388.51;;;;;;;
TX6012575;2024-01-10;correcta;388.59;;;;;;;
TX6044577;2024-01-10;cancelada;41.41;;;;;;;
TX3597160;2024-01-10;correcta;66.95;;;;;;;
TX4343736;2024-01-10;cancelada;87.06;;;;;;;
TX8151150;2024-01-10;cancelada;237.42;;;;;;;
TX8624269;2024-01-10;correcta;104.53;;;;;;;
TX2742400;2024-01-10;cancelada;200.08;;;;;;;
TX5498686;2024-01-10;correcta;432.73;;;;;;;
TX5867839;2024-01-10;cancelada;332.89;;;;;;;
TX1869284;2024-01-10;incompleta;446.58;;;;;;;
